id,image_id,category_id,iscrowd,area,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,aspect_ratio,class_name
1332,1013,3,0,89452,195.0,265.0,428.0,209.0,89452.0,2.048,Hives
1333,1014,3,0,17820,76.0,22.0,132.0,135.0,17820.0,0.978,Hives
1334,1015,1,0,650,140.0,112.0,26.0,25.0,650.0,1.04,ChickenPox
1335,1015,1,0,442,107.0,136.0,17.0,26.0,442.0,0.654,ChickenPox
1336,1016,1,0,667,93.0,179.0,23.0,29.0,667.0,0.793,ChickenPox
1337,1016,1,0,272,124.0,204.0,17.0,16.0,272.0,1.062,ChickenPox
1338,1016,1,0,552,132.0,182.0,23.0,24.0,552.0,0.958,ChickenPox
1339,1016,1,0,952,121.0,74.0,28.0,34.0,952.0,0.824,ChickenPox
1340,1017,2,0,48500,31.0,7.0,250.0,194.0,48500.0,1.289,Eczema
1341,1018,3,0,165155,0.0,0.0,493.0,335.0,165155.0,1.472,Hives
1342,1019,3,0,754800,0.0,0.0,1200.0,629.0,754800.0,1.908,Hives
1343,1020,2,0,27985,0.0,0.0,193.0,145.0,27985.0,1.331,Eczema
1344,1021,1,0,4740,93.0,47.0,79.0,60.0,4740.0,1.317,ChickenPox
1345,1021,1,0,2814,58.0,113.0,42.0,67.0,2814.0,0.627,ChickenPox
1346,1022,2,0,196775,498.0,205.0,425.0,463.0,196775.0,0.918,Eczema
1347,1023,4,0,102565,56.0,134.0,365.0,281.0,102565.0,1.299,Melanoma
1348,1024,1,0,6080,33.0,22.0,76.0,80.0,6080.0,0.95,ChickenPox
1349,1024,1,0,3040,81.0,121.0,80.0,38.0,3040.0,2.105,ChickenPox
1350,1025,1,0,1428,50.0,190.0,42.0,34.0,1428.0,1.235,ChickenPox
1351,1025,1,0,960,107.0,187.0,30.0,32.0,960.0,0.938,ChickenPox
1352,1026,3,0,767120,1473.0,0.0,892.0,860.0,767120.0,1.037,Hives
1353,1027,1,0,3780,24.0,66.0,60.0,63.0,3780.0,0.952,ChickenPox
1354,1027,1,0,27550,45.0,34.0,145.0,190.0,27550.0,0.763,ChickenPox
1355,1028,1,0,28557,28.0,57.0,171.0,167.0,28557.0,1.024,ChickenPox
1356,1028,1,0,6720,66.0,2.0,84.0,80.0,6720.0,1.05,ChickenPox
1357,1028,1,0,4374,4.0,64.0,54.0,81.0,4374.0,0.667,ChickenPox
1358,1029,2,0,64090,3.0,0.0,290.0,221.0,64090.0,1.312,Eczema
1359,1030,1,0,542544,0.0,0.0,762.0,712.0,542544.0,1.07,ChickenPox
1360,1030,1,0,49896,953.0,467.0,216.0,231.0,49896.0,0.935,ChickenPox
1361,1030,1,0,27336,898.0,282.0,136.0,201.0,27336.0,0.677,ChickenPox
1362,1030,1,0,8733,670.0,595.0,123.0,71.0,8733.0,1.732,ChickenPox
1363,1030,1,0,31313,901.0,91.0,181.0,173.0,31313.0,1.046,ChickenPox
1364,1031,3,0,464412,1.0,186.0,916.0,507.0,464412.0,1.807,Hives
1365,1032,3,0,71760,142.0,477.0,390.0,184.0,71760.0,2.12,Hives
1366,1032,3,0,90201,210.0,176.0,321.0,281.0,90201.0,1.142,Hives
1367,1032,3,0,73304,261.0,0.0,476.0,154.0,73304.0,3.091,Hives
1368,1033,1,0,6552,146.0,31.0,78.0,84.0,6552.0,0.929,ChickenPox
1369,1033,1,0,6528,74.0,86.0,96.0,68.0,6528.0,1.412,ChickenPox
1370,1033,1,0,3630,8.0,139.0,66.0,55.0,3630.0,1.2,ChickenPox
1371,1034,3,0,104302,105.0,257.0,431.0,242.0,104302.0,1.781,Hives
1372,1034,3,0,62418,155.0,32.0,309.0,202.0,62418.0,1.53,Hives
1373,1035,1,0,240,138.0,174.0,15.0,16.0,240.0,0.938,ChickenPox
1374,1035,1,0,255,132.0,96.0,15.0,17.0,255.0,0.882,ChickenPox
1375,1035,1,0,494,146.0,107.0,19.0,26.0,494.0,0.731,ChickenPox
1376,1035,1,0,304,129.0,153.0,16.0,19.0,304.0,0.842,ChickenPox
1377,1035,1,0,340,129.0,120.0,17.0,20.0,340.0,0.85,ChickenPox
1378,1035,1,0,182,143.0,148.0,13.0,14.0,182.0,0.929,ChickenPox
1379,1036,3,0,164745,100.0,23.0,315.0,523.0,164745.0,0.602,Hives
1380,1037,3,0,404625,0.0,70.0,415.0,975.0,404625.0,0.426,Hives
1381,1037,3,0,159993,303.0,182.0,261.0,613.0,159993.0,0.426,Hives
1382,1038,1,0,34410,627.0,209.0,111.0,310.0,34410.0,0.358,ChickenPox
1383,1038,1,0,21624,404.0,206.0,212.0,102.0,21624.0,2.078,ChickenPox
1384,1038,1,0,15151,145.0,175.0,139.0,109.0,15151.0,1.275,ChickenPox
1385,1038,1,0,12328,161.0,385.0,92.0,134.0,12328.0,0.687,ChickenPox
1386,1038,1,0,10260,328.0,418.0,108.0,95.0,10260.0,1.137,ChickenPox
1387,1038,1,0,9727,347.0,93.0,137.0,71.0,9727.0,1.93,ChickenPox
1388,1038,1,0,22330,289.0,198.0,110.0,203.0,22330.0,0.542,ChickenPox
1389,1039,3,0,13344,712.0,745.0,96.0,139.0,13344.0,0.691,Hives
1390,1039,3,0,293112,329.0,0.0,354.0,828.0,293112.0,0.428,Hives
1391,1039,3,0,5360,579.0,567.0,80.0,67.0,5360.0,1.194,Hives
1392,1039,3,0,6776,475.0,661.0,88.0,77.0,6776.0,1.143,Hives
1393,1040,1,0,2585,89.0,101.0,47.0,55.0,2585.0,0.855,ChickenPox
1394,1040,1,0,5104,131.0,67.0,58.0,88.0,5104.0,0.659,ChickenPox
1395,1040,1,0,2401,82.0,62.0,49.0,49.0,2401.0,1.0,ChickenPox
1396,1040,1,0,2494,96.0,49.0,58.0,43.0,2494.0,1.349,ChickenPox
1397,1041,3,0,1856946,0.0,166.0,1074.0,1729.0,1856946.0,0.621,Hives
1398,1042,3,0,111132,363.0,117.0,294.0,378.0,111132.0,0.778,Hives
1399,1043,3,0,20856,116.0,150.0,158.0,132.0,20856.0,1.197,Hives
1400,1043,3,0,10388,14.0,194.0,98.0,106.0,10388.0,0.925,Hives
1401,1043,3,0,14444,112.0,59.0,157.0,92.0,14444.0,1.707,Hives
1402,1043,3,0,4532,173.0,0.0,103.0,44.0,4532.0,2.341,Hives
1403,1043,3,0,5472,21.0,0.0,96.0,57.0,5472.0,1.684,Hives
1404,1044,3,0,36115,0.0,48.0,155.0,233.0,36115.0,0.665,Hives
1405,1044,3,0,59570,139.0,31.0,230.0,259.0,59570.0,0.888,Hives
1406,1045,3,0,681296,1052.0,1260.0,1264.0,539.0,681296.0,2.345,Hives
1407,1045,3,0,643080,1042.0,108.0,1165.0,552.0,643080.0,2.111,Hives
1408,1045,3,0,233766,141.0,84.0,333.0,702.0,233766.0,0.474,Hives
1409,1046,1,0,15960,61.0,84.0,114.0,140.0,15960.0,0.814,ChickenPox
1410,1046,1,0,44178,19.0,0.0,199.0,222.0,44178.0,0.896,ChickenPox
1411,1047,1,0,16400,4.0,24.0,82.0,200.0,16400.0,0.41,ChickenPox
1412,1047,1,0,4941,114.0,54.0,61.0,81.0,4941.0,0.753,ChickenPox
1413,1048,1,0,5280,46.0,158.0,80.0,66.0,5280.0,1.212,ChickenPox
1414,1048,1,0,10764,84.0,52.0,92.0,117.0,10764.0,0.786,ChickenPox
1415,1049,3,0,74333,0.0,7.0,287.0,259.0,74333.0,1.108,Hives
1416,1050,3,0,179625,159.0,54.0,479.0,375.0,179625.0,1.277,Hives
1417,1051,1,0,22770,5.0,1.0,207.0,110.0,22770.0,1.882,ChickenPox
1418,1051,1,0,14768,38.0,120.0,142.0,104.0,14768.0,1.365,ChickenPox
1419,1052,3,0,757200,0.0,146.0,1200.0,631.0,757200.0,1.902,Hives
1420,1053,3,0,102363,31.0,123.0,447.0,229.0,102363.0,1.952,Hives
1421,1054,1,0,1404,113.0,197.0,52.0,27.0,1404.0,1.926,ChickenPox
1422,1054,1,0,1012,150.0,158.0,23.0,44.0,1012.0,0.523,ChickenPox
1423,1055,3,0,209790,145.0,56.0,567.0,370.0,209790.0,1.532,Hives
1424,1056,1,0,25530,17.0,1.0,115.0,222.0,25530.0,0.518,ChickenPox
1425,1056,1,0,6968,147.0,54.0,67.0,104.0,6968.0,0.644,ChickenPox
1426,1056,1,0,5395,141.0,159.0,83.0,65.0,5395.0,1.277,ChickenPox
1427,1057,3,0,402990,0.0,27.0,798.0,505.0,402990.0,1.58,Hives
1428,1058,3,0,89700,0.0,0.0,299.0,300.0,89700.0,0.997,Hives
1429,1059,1,0,5700,89.0,94.0,60.0,95.0,5700.0,0.632,ChickenPox
1430,1060,3,0,41377,0.0,4.0,257.0,161.0,41377.0,1.596,Hives
1431,1061,1,0,4876,62.0,65.0,92.0,53.0,4876.0,1.736,ChickenPox
1432,1061,1,0,2208,0.0,36.0,24.0,92.0,2208.0,0.261,ChickenPox
1433,1062,3,0,375192,67.0,0.0,579.0,648.0,375192.0,0.894,Hives
1434,1063,3,0,1051152,3.0,414.0,1077.0,976.0,1051152.0,1.103,Hives
1435,1064,3,0,27695,218.0,128.0,191.0,145.0,27695.0,1.317,Hives
1436,1065,1,0,418,108.0,26.0,19.0,22.0,418.0,0.864,ChickenPox
1437,1065,1,0,756,27.0,64.0,27.0,28.0,756.0,0.964,ChickenPox
1438,1065,1,0,380,66.0,75.0,20.0,19.0,380.0,1.053,ChickenPox
1439,1065,1,0,315,94.0,88.0,15.0,21.0,315.0,0.714,ChickenPox
1440,1065,1,0,483,53.0,141.0,21.0,23.0,483.0,0.913,ChickenPox
1441,1065,1,0,352,115.0,146.0,16.0,22.0,352.0,0.727,ChickenPox
1442,1066,1,0,21128,12.0,85.0,152.0,139.0,21128.0,1.094,ChickenPox
1443,1067,1,0,3828,103.0,96.0,66.0,58.0,3828.0,1.138,ChickenPox
1444,1067,1,0,4788,43.0,126.0,63.0,76.0,4788.0,0.829,ChickenPox
1445,1067,1,0,3468,24.0,74.0,51.0,68.0,3468.0,0.75,ChickenPox
1446,1067,1,0,1050,69.0,46.0,42.0,25.0,1050.0,1.68,ChickenPox
1447,1068,1,0,18700,10.0,96.0,170.0,110.0,18700.0,1.545,ChickenPox
1448,1069,3,0,10807,227.0,83.0,107.0,101.0,10807.0,1.059,Hives
1449,1069,3,0,12567,221.0,229.0,177.0,71.0,12567.0,2.493,Hives
1450,1069,3,0,3468,121.0,59.0,68.0,51.0,3468.0,1.333,Hives
1451,1070,3,0,94128,134.0,77.0,424.0,222.0,94128.0,1.91,Hives
1452,1071,3,0,67646,396.0,667.0,227.0,298.0,67646.0,0.762,Hives
1453,1071,3,0,43500,217.0,736.0,174.0,250.0,43500.0,0.696,Hives
1454,1071,3,0,18515,67.0,389.0,115.0,161.0,18515.0,0.714,Hives
1455,1071,3,0,30378,47.0,105.0,122.0,249.0,30378.0,0.49,Hives
1456,1071,3,0,252390,134.0,123.0,470.0,537.0,252390.0,0.875,Hives
1457,1072,1,0,1226291,148.0,117.0,851.0,1441.0,1226291.0,0.591,ChickenPox
1458,1073,3,0,2227770,13.0,206.0,2007.0,1110.0,2227770.0,1.808,Hives
1459,1074,3,0,61901,31.0,81.0,239.0,259.0,61901.0,0.923,Hives
1460,1074,3,0,135792,77.0,160.0,414.0,328.0,135792.0,1.262,Hives
1461,1075,3,0,303600,284.0,0.0,506.0,600.0,303600.0,0.843,Hives
1462,1075,3,0,25344,0.0,98.0,192.0,132.0,25344.0,1.455,Hives
1463,1076,3,0,156414,42.0,149.0,393.0,398.0,156414.0,0.987,Hives
1464,1076,3,0,138450,57.0,0.0,426.0,325.0,138450.0,1.311,Hives
1465,1077,1,0,2156,180.0,0.0,44.0,49.0,2156.0,0.898,ChickenPox
1466,1077,1,0,33152,31.0,0.0,148.0,224.0,33152.0,0.661,ChickenPox
1467,1077,1,0,17460,127.0,44.0,97.0,180.0,17460.0,0.539,ChickenPox
1468,1078,3,0,45458,0.0,0.0,238.0,191.0,45458.0,1.246,Hives
1469,1079,1,0,3540,5.0,14.0,59.0,60.0,3540.0,0.983,ChickenPox
1470,1079,1,0,5368,106.0,83.0,61.0,88.0,5368.0,0.693,ChickenPox
1471,1080,3,0,268259,53.0,23.0,587.0,457.0,268259.0,1.284,Hives
1472,1081,3,0,544806,0.0,21.0,1026.0,531.0,544806.0,1.932,Hives
1473,1082,3,0,23004,56.0,205.0,162.0,142.0,23004.0,1.141,Hives
1474,1082,3,0,93240,300.0,260.0,360.0,259.0,93240.0,1.39,Hives
